Voltage,Current,Frequency,Temperature,Fault,Shutdown
117,2.69,49.06,34,Undervoltage,Yes
5,0.0,0.0,22,Line Break,Yes
242,14.1,49.95,51,Overload,Yes
279,7.18,50.21,39,Overvoltage,Yes
267,7.37,50.79,38,Overvoltage,Yes
232,6.73,50.07,31,Normal,No
130,4.5,49.94,31,Undervoltage,Yes
275,5.96,50.02,34,Overvoltage,Yes
107,4.88,49.32,27,Undervoltage,Yes
239,5.98,50.15,33,Normal,No
170,3.73,49.77,26,Undervoltage,Yes
285,8.88,50.56,39,Overvoltage,Yes
249,14.3,50.0,45,Overload,Yes
224,3.01,49.95,31,Normal,No
299,6.34,50.59,32,Overvoltage,Yes
257,19.48,50.18,41,Overload,Yes
171,4.38,49.36,29,Undervoltage,Yes
300,9.58,50.11,39,Overvoltage,Yes
278,7.16,50.96,38,Overvoltage,Yes
152,4.58,49.03,35,Undervoltage,Yes
259,15.04,49.89,40,Overload,Yes
144,2.42,49.35,35,Undervoltage,Yes
249,12.79,50.11,54,Overload,Yes
178,5.09,49.99,30,Undervoltage,Yes
3,0.0,0.0,29,Line Break,Yes
252,11.38,50.07,48,Overload,Yes
17,0.0,0.0,29,Line Break,Yes
130,4.83,49.22,32,Undervoltage,Yes
235,3.41,50.15,27,Normal,No
7,0.0,0.0,27,Line Break,Yes
295,7.61,50.83,41,Overvoltage,Yes
226,3.92,49.99,27,Normal,No
236,4.18,49.93,26,Normal,No
265,5.38,50.7,37,Overvoltage,Yes
132,4.76,49.04,33,Undervoltage,Yes
12,0.0,0.0,23,Line Break,Yes
11,0.0,0.0,22,Line Break,Yes
3,0.0,0.0,30,Line Break,Yes
285,5.3,50.39,38,Overvoltage,Yes
139,5.85,49.22,34,Undervoltage,Yes
253,18.48,50.05,54,Overload,Yes
293,6.49,50.41,40,Overvoltage,Yes
252,18.44,50.07,47,Overload,Yes
17,0.0,0.0,22,Line Break,Yes
255,16.74,49.86,51,Overload,Yes
100,4.81,49.86,29,Undervoltage,Yes
254,12.18,50.19,53,Overload,Yes
241,19.77,50.17,40,Overload,Yes
247,17.83,50.05,49,Overload,Yes
4,0.0,0.0,23,Line Break,Yes
263,8.59,50.23,39,Overvoltage,Yes
287,9.25,50.87,35,Overvoltage,Yes
9,0.0,0.0,26,Line Break,Yes
293,9.99,50.27,39,Overvoltage,Yes
161,2.12,49.16,26,Undervoltage,Yes
1,0.0,0.0,30,Line Break,Yes
233,3.92,49.99,35,Normal,No
235,5.14,49.99,32,Normal,No
238,3.6,49.88,25,Normal,No
232,5.23,50.12,34,Normal,No
268,6.99,50.47,37,Overvoltage,Yes
120,2.65,49.58,34,Undervoltage,Yes
288,7.97,50.88,32,Overvoltage,Yes
285,6.6,50.94,30,Overvoltage,Yes
4,0.0,0.0,30,Line Break,Yes
273,6.11,50.85,41,Overvoltage,Yes
258,11.7,49.88,53,Overload,Yes
300,9.5,50.23,35,Overvoltage,Yes
231,7.78,50.08,29,Normal,No
174,3.01,49.69,26,Undervoltage,Yes
255,13.55,49.91,44,Overload,Yes
293,8.99,50.07,33,Overvoltage,Yes
18,0.0,0.0,23,Line Break,Yes
164,4.61,49.61,32,Undervoltage,Yes
298,9.75,50.25,44,Overvoltage,Yes
269,6.34,50.95,32,Overvoltage,Yes
20,0.0,0.0,29,Line Break,Yes
149,5.82,49.18,26,Undervoltage,Yes
240,7.28,49.95,28,Normal,No
175,4.85,49.44,34,Undervoltage,Yes
295,8.76,50.53,34,Overvoltage,Yes
4,0.0,0.0,23,Line Break,Yes
241,12.46,50.05,55,Overload,Yes
246,19.84,50.0,45,Overload,Yes
231,6.68,49.82,31,Normal,No
246,13.87,49.99,49,Overload,Yes
247,19.1,49.88,51,Overload,Yes
173,2.23,49.31,27,Undervoltage,Yes
1,0.0,0.0,21,Line Break,Yes
239,4.29,50.11,27,Normal,No
293,8.27,50.23,31,Overvoltage,Yes
237,4.77,50.06,35,Normal,No
231,5.72,50.17,33,Normal,No
4,0.0,0.0,29,Line Break,Yes
240,18.65,49.93,54,Overload,Yes
8,0.0,0.0,22,Line Break,Yes
9,0.0,0.0,29,Line Break,Yes
10,0.0,0.0,24,Line Break,Yes
101,3.59,49.0,27,Undervoltage,Yes
6,0.0,0.0,24,Line Break,Yes
267,7.3,50.47,45,Overvoltage,Yes
298,6.01,50.68,35,Overvoltage,Yes
230,3.03,50.16,27,Normal,No
223,4.19,49.83,30,Normal,No
279,6.18,50.72,37,Overvoltage,Yes
230,6.91,50.17,34,Normal,No
252,10.55,49.86,48,Overload,Yes
2,0.0,0.0,20,Line Break,Yes
236,5.42,49.93,29,Normal,No
249,17.85,49.87,54,Overload,Yes
107,5.85,49.34,30,Undervoltage,Yes
241,16.4,49.86,53,Overload,Yes
16,0.0,0.0,30,Line Break,Yes
143,5.37,49.82,32,Undervoltage,Yes
292,6.21,50.68,33,Overvoltage,Yes
240,3.97,49.81,30,Normal,No
292,6.69,50.41,40,Overvoltage,Yes
229,4.94,49.81,35,Normal,No
286,6.93,50.15,41,Overvoltage,Yes
1,0.0,0.0,23,Line Break,Yes
1,0.0,0.0,27,Line Break,Yes
251,10.78,50.0,42,Overload,Yes
282,7.34,50.77,30,Overvoltage,Yes
244,18.45,50.15,52,Overload,Yes
1,0.0,0.0,22,Line Break,Yes
16,0.0,0.0,25,Line Break,Yes
299,9.29,50.12,44,Overvoltage,Yes
300,8.35,50.13,44,Overvoltage,Yes
147,2.23,49.14,26,Undervoltage,Yes
281,7.8,50.03,45,Overvoltage,Yes
155,5.85,49.78,31,Undervoltage,Yes
155,2.76,49.28,26,Undervoltage,Yes
279,9.22,50.65,31,Overvoltage,Yes
300,6.84,50.6,40,Overvoltage,Yes
5,0.0,0.0,24,Line Break,Yes
224,5.97,49.92,29,Normal,No
251,11.86,49.82,46,Overload,Yes
0,0.0,0.0,27,Line Break,Yes
262,6.37,50.56,39,Overvoltage,Yes
6,0.0,0.0,29,Line Break,Yes
244,15.99,49.93,40,Overload,Yes
5,0.0,0.0,23,Line Break,Yes
245,18.67,50.11,55,Overload,Yes
265,6.21,50.79,37,Overvoltage,Yes
7,0.0,0.0,24,Line Break,Yes
128,4.46,49.39,29,Undervoltage,Yes
232,6.33,49.93,29,Normal,No
244,15.87,50.12,48,Overload,Yes
8,0.0,0.0,21,Line Break,Yes
133,5.99,49.1,27,Undervoltage,Yes
223,3.88,50.13,34,Normal,No
260,15.73,50.08,40,Overload,Yes
12,0.0,0.0,25,Line Break,Yes
248,16.13,50.06,51,Overload,Yes
9,0.0,0.0,29,Line Break,Yes
252,14.92,50.16,54,Overload,Yes
224,4.87,50.06,34,Normal,No
2,0.0,0.0,21,Line Break,Yes
254,11.98,49.84,47,Overload,Yes
127,4.01,49.95,32,Undervoltage,Yes
106,2.04,49.48,35,Undervoltage,Yes
112,4.78,49.41,25,Undervoltage,Yes
230,4.14,50.14,35,Normal,No
254,16.9,49.9,42,Overload,Yes
5,0.0,0.0,27,Line Break,Yes
105,3.78,49.03,27,Undervoltage,Yes
292,7.54,50.44,31,Overvoltage,Yes
1,0.0,0.0,24,Line Break,Yes
14,0.0,0.0,25,Line Break,Yes
17,0.0,0.0,28,Line Break,Yes
276,5.6,50.58,45,Overvoltage,Yes
258,15.62,49.95,44,Overload,Yes
124,3.05,49.61,35,Undervoltage,Yes
268,9.24,50.95,39,Overvoltage,Yes
178,2.06,49.34,32,Undervoltage,Yes
249,19.98,50.13,51,Overload,Yes
143,3.82,49.24,32,Undervoltage,Yes
280,6.25,50.59,36,Overvoltage,Yes
5,0.0,0.0,26,Line Break,Yes
297,7.15,50.9,32,Overvoltage,Yes
236,7.54,49.9,35,Normal,No
17,0.0,0.0,27,Line Break,Yes
3,0.0,0.0,22,Line Break,Yes
137,3.39,49.82,30,Undervoltage,Yes
232,7.43,50.08,27,Normal,No
7,0.0,0.0,27,Line Break,Yes
238,6.9,49.83,27,Normal,No
240,13.68,49.89,47,Overload,Yes
129,2.28,49.67,29,Undervoltage,Yes
237,5.26,50.05,28,Normal,No
140,4.59,49.79,33,Undervoltage,Yes
139,2.95,49.26,29,Undervoltage,Yes
259,16.29,49.95,51,Overload,Yes
266,7.32,50.81,40,Overvoltage,Yes
251,12.58,49.97,44,Overload,Yes
231,5.48,50.16,25,Normal,No
240,12.49,50.07,51,Overload,Yes
155,4.19,49.58,33,Undervoltage,Yes
285,7.16,50.19,42,Overvoltage,Yes
251,18.96,49.93,43,Overload,Yes
220,4.7,50.01,33,Normal,No
248,15.76,50.18,45,Overload,Yes
0,0.0,0.0,24,Line Break,Yes
258,11.08,49.91,54,Overload,Yes
239,7.0,49.88,32,Normal,No
16,0.0,0.0,24,Line Break,Yes
13,0.0,0.0,27,Line Break,Yes
10,0.0,0.0,24,Line Break,Yes
161,2.48,49.48,26,Undervoltage,Yes
15,0.0,0.0,30,Line Break,Yes
264,9.92,50.59,31,Overvoltage,Yes
266,7.89,50.69,37,Overvoltage,Yes
255,17.26,50.2,46,Overload,Yes
228,6.12,50.01,33,Normal,No
261,7.41,50.48,33,Overvoltage,Yes
167,5.26,49.83,26,Undervoltage,Yes
12,0.0,0.0,21,Line Break,Yes
176,4.07,49.26,30,Undervoltage,Yes
259,12.26,50.03,40,Overload,Yes
259,14.59,50.12,41,Overload,Yes
20,0.0,0.0,25,Line Break,Yes
115,5.14,49.86,31,Undervoltage,Yes
12,0.0,0.0,21,Line Break,Yes
299,9.84,50.38,32,Overvoltage,Yes
235,4.92,50.07,31,Normal,No
257,11.27,50.12,41,Overload,Yes
247,14.24,50.14,53,Overload,Yes
249,10.64,50.04,47,Overload,Yes
179,5.83,49.38,26,Undervoltage,Yes
12,0.0,0.0,28,Line Break,Yes
18,0.0,0.0,20,Line Break,Yes
101,4.92,49.37,33,Undervoltage,Yes
257,15.38,49.82,55,Overload,Yes
249,10.07,50.09,55,Overload,Yes
235,3.48,49.83,27,Normal,No
3,0.0,0.0,24,Line Break,Yes
4,0.0,0.0,20,Line Break,Yes
259,11.78,49.84,43,Overload,Yes
0,0.0,0.0,23,Line Break,Yes
228,3.79,50.03,33,Normal,No
277,5.14,50.04,33,Overvoltage,Yes
238,5.68,49.89,30,Normal,No
261,8.52,50.18,44,Overvoltage,Yes
261,6.92,50.19,32,Overvoltage,Yes
236,6.26,50.03,29,Normal,No
13,0.0,0.0,29,Line Break,Yes
11,0.0,0.0,20,Line Break,Yes
8,0.0,0.0,30,Line Break,Yes
234,6.44,50.11,30,Normal,No
13,0.0,0.0,22,Line Break,Yes
228,6.41,49.96,25,Normal,No
238,6.59,49.9,27,Normal,No
232,7.72,50.17,30,Normal,No
220,4.11,50.17,33,Normal,No
254,11.74,49.85,44,Overload,Yes
175,2.73,49.5,27,Undervoltage,Yes
259,13.79,50.13,53,Overload,Yes
239,6.46,50.09,25,Normal,No
9,0.0,0.0,29,Line Break,Yes
237,3.57,50.07,27,Normal,No
170,5.31,49.56,25,Undervoltage,Yes
14,0.0,0.0,23,Line Break,Yes
260,17.22,49.97,40,Overload,Yes
249,10.61,50.05,46,Overload,Yes
179,5.49,49.39,30,Undervoltage,Yes
115,3.73,49.83,30,Undervoltage,Yes
240,14.01,50.07,43,Overload,Yes
250,19.35,49.82,45,Overload,Yes
264,6.31,50.63,44,Overvoltage,Yes
118,2.38,49.31,29,Undervoltage,Yes
130,2.33,49.89,28,Undervoltage,Yes
105,4.1,49.2,30,Undervoltage,Yes
134,5.1,49.94,31,Undervoltage,Yes
221,4.08,49.81,31,Normal,No
231,6.07,49.92,31,Normal,No
127,5.11,49.48,29,Undervoltage,Yes
279,7.95,50.25,38,Overvoltage,Yes
5,0.0,0.0,24,Line Break,Yes
233,6.72,49.97,28,Normal,No
244,10.59,49.91,54,Overload,Yes
15,0.0,0.0,28,Line Break,Yes
247,10.83,50.09,54,Overload,Yes
294,9.3,50.49,34,Overvoltage,Yes
230,3.35,50.09,33,Normal,No
288,8.2,50.88,36,Overvoltage,Yes
236,4.15,49.87,26,Normal,No
249,10.55,49.9,51,Overload,Yes
235,5.05,50.02,26,Normal,No
241,18.97,50.07,48,Overload,Yes
229,5.41,50.14,32,Normal,No
165,3.85,49.91,27,Undervoltage,Yes
273,6.74,50.88,38,Overvoltage,Yes
294,8.46,50.22,35,Overvoltage,Yes
266,6.32,50.75,37,Overvoltage,Yes
125,3.61,49.93,31,Undervoltage,Yes
234,7.65,49.89,32,Normal,No
0,0.0,0.0,26,Line Break,Yes
221,7.53,50.14,29,Normal,No
141,2.46,49.72,33,Undervoltage,Yes
168,2.86,49.6,32,Undervoltage,Yes
9,0.0,0.0,23,Line Break,Yes
132,4.37,49.1,29,Undervoltage,Yes
236,3.45,49.84,28,Normal,No
273,8.05,50.64,39,Overvoltage,Yes
266,9.9,50.86,43,Overvoltage,Yes
8,0.0,0.0,21,Line Break,Yes
121,4.64,49.71,30,Undervoltage,Yes
115,2.84,49.99,25,Undervoltage,Yes
249,14.3,49.98,45,Overload,Yes
240,19.48,49.98,41,Overload,Yes
17,0.0,0.0,30,Line Break,Yes
266,6.01,50.18,39,Overvoltage,Yes
170,2.35,49.48,28,Undervoltage,Yes
3,0.0,0.0,29,Line Break,Yes
222,4.83,49.87,26,Normal,No
129,5.7,49.62,29,Undervoltage,Yes
14,0.0,0.0,28,Line Break,Yes
3,0.0,0.0,28,Line Break,Yes
238,7.3,49.87,34,Normal,No
7,0.0,0.0,22,Line Break,Yes
0,0.0,0.0,25,Line Break,Yes
109,2.01,49.94,29,Undervoltage,Yes
290,5.8,50.84,44,Overvoltage,Yes
115,4.32,49.3,33,Undervoltage,Yes
8,0.0,0.0,26,Line Break,Yes
15,0.0,0.0,24,Line Break,Yes
146,5.8,49.74,25,Undervoltage,Yes
259,16.28,50.14,45,Overload,Yes
262,5.75,50.75,31,Overvoltage,Yes
273,9.14,50.48,34,Overvoltage,Yes
225,5.07,50.04,35,Normal,No
3,0.0,0.0,25,Line Break,Yes
239,4.49,49.91,27,Normal,No
4,0.0,0.0,23,Line Break,Yes
244,18.52,49.84,42,Overload,Yes
4,0.0,0.0,25,Line Break,Yes
227,4.5,49.93,30,Normal,No
165,3.4,49.38,31,Undervoltage,Yes
6,0.0,0.0,20,Line Break,Yes
292,7.43,50.31,41,Overvoltage,Yes
18,0.0,0.0,21,Line Break,Yes
233,7.03,50.0,31,Normal,No
253,19.69,49.98,52,Overload,Yes
138,4.05,49.71,28,Undervoltage,Yes
133,4.34,49.37,33,Undervoltage,Yes
282,5.49,50.86,33,Overvoltage,Yes
233,6.39,49.9,28,Normal,No
289,7.23,50.72,45,Overvoltage,Yes
247,13.7,49.88,46,Overload,Yes
19,0.0,0.0,25,Line Break,Yes
